chunk	position	next	reference_nll	candidate_nll	kl	same_top
17	477	18180	6.602	6.51745	0.00598979	1
17	478	347	2.13539	2.20777	0.0014444	1
17	479	22088	6.45683	6.66439	0.00647228	1
17	480	3297	1.09785	1.11348	0.00189356	1
17	481	17057	5.05397	5.1117	0.00369947	1
17	482	366	0.0529603	0.0486218	0.000503572	1
17	483	3297	0.892594	1.01439	0.00598801	1
17	484	1011	4.15622	3.97136	0.00370467	1
17	485	3653	0.381088	0.331819	0.00661418	1
17	486	284	0.632592	0.592416	0.00127855	1
17	487	20759	11.2822	11.2848	0.00457501	0
17	488	366	2.73278	2.67756	0.00915304	1
17	489	1673	1.10331	1.06975	0.00230684	1
17	490	378	1.49924	1.56967	0.00195661	1
17	491	3341	1.33138	1.2518	0.00404279	1
17	492	3004	3.22059	3.09806	0.0052053	0
17	493	9561	5.15301	4.99029	0.00556081	1
17	494	23248	6.15587	6.44492	0.00536688	1
17	495	282	0.0309957	0.0314013	0.000207197	1
17	496	260	1.25663	1.30587	0.00459807	1
17	497	9411	3.53288	3.46391	0.00492973	1
17	498	2582	9.46663	9.35136	0.00599861	1
17	499	6125	2.53973	2.69198	0.00801976	1
17	500	3297	0.487941	0.45153	0.00434572	1
17	501	1626	5.98893	5.94612	0.00485307	1
17	502	42000	6.20775	6.35422	0.00757237	1
17	503	253	0.442416	0.495887	0.00781704	1
17	504	525	3.34068	3.25253	0.0113641	0
17	505	3234	0.0339737	0.0305068	0.000438107	1
17	506	3297	0.345705	0.403392	0.0047265	1
17	507	530	6.07944	6.16187	0.00313269	1
17	508	636	3.83381	4.02288	0.00856267	1
17	509	4404	2.25195	2.28152	0.00593755	1
17	510	8977	0.145317	0.129644	0.00263129	1
18	256	637	4.13219	4.12646	0.00412797	1
18	257	99	0.111256	0.0986272	0.00185376	1
18	258	42360	13.5618	13.34	0.00818559	1
18	259	9238	5.62658	5.54652	0.00599688	1
18	260	18260	7.32285	7.3128	0.00269744	1
18	261	1673	0.724672	0.800866	0.00701112	1
18	262	31584	10.6273	10.4514	0.0042386	1
18	263	5733	5.96599	5.98388	0.00395066	0
18	264	368	7.70452	7.74668	0.00670149	0
18	265	85	0.149282	0.121615	0.00496996	1
18	266	282	3.53553	3.6463	0.00342002	1
18	267	414	6.55664	6.43197	0.00285314	1
18	268	5728	9.23602	9.23243	0.00674916	1
18	269	8646	6.09408	6.09625	0.00610965	1
18	270	24145	6.39744	6.68806	0.0103175	1
18	271	624	4.94341	5.11812	0.000812962	1
18	272	476	1.05199	1.19058	0.00770208	1
18	273	18772	11.214	11.0592	0.00451845	1
18	274	28402	4.42701	4.36328	0.00406134	1
18	275	105	0.0358765	0.0339268	0.000407606	1
18	276	284	2.77984	2.73697	0.00306374	1
18	277	26963	8.22249	8.24222	0.00675717	0
18	278	39166	5.39482	5.4938	0.00465366	1
18	279	476	2.42248	2.40921	0.00451686	1
18	280	10009	10.7125	10.521	0.00717548	1
18	281	3297	2.01317	2.09238	0.00173654	1
18	282	284	1.97581	2.01077	0.00208262	1
18	283	22446	10.7531	10.8361	0.00460508	1
18	284	70	0.0143699	0.0141989	0.000111153	1
18	285	6231	3.94463	3.95254	0.00665443	1
18	286	637	2.33683	2.29451	0.00532221	1
18	287	99	0.869968	0.880368	0.00790826	1
18	288	530	5.82438	5.86671	0.00412571	1
18	289	406	5.54288	5.47918	0.00539929	1
18	290	572	0.225161	0.206772	0.00207739	1
18	291	94	0.0724943	0.0646357	0.000488169	1
18	292	717	5.90001	5.98023	0.00530727	0
18	293	6743	9.54303	9.55522	0.00591613	1
18	294	3873	3.72327	3.78267	0.00365932	1
18	295	260	1.06258	1.01622	0.000979303	1
18	296	16092	0.815885	0.796714	0.00127022	1
18	297	347	0.259484	0.253621	0.00088403	1
18	298	476	0.717581	0.786783	0.00346692	1
18	299	42114	14.6291	14.5408	0.00702382	1
18	300	1573	7.63492	7.68094	0.0077858	1
18	301	21574	2.80179	2.85967	0.00531116	1
18	302	476	2.3475	2.41653	0.00433825	1
18	303	1673	0.960459	1.08621	0.0112753	1
18	304	43798	10.2429	10.4503	0.0115879	1
18	305	678	5.37939	5.47985	0.00386971	1
18	306	524	3.4105	3.48632	0.00540284	1
18	307	3297	2.25007	2.16557	0.0028451	1
18	308	2385	6.16693	6.09256	0.00610234	1
18	309	327	0.33581	0.320456	0.000673186	1
18	310	42693	10.5887	10.4846	0.00339106	1
18	311	34	2.0168	2.11578	0.0118253	1
18	312	269	0.556902	0.503782	0.00838014	1
18	313	3297	1.1143	1.07565	0.00371879	1
18	314	436	4.02378	3.97378	0.00367773	1
18	315	14058	5.67271	5.74188	0.0028414	0
18	316	338	1.11271	1.0016	0.00791839	1
18	317	1980	10.8582	10.8462	0.0015378	1
18	318	7956	2.43724	2.30808	0.00626308	1
18	319	260	0.432552	0.430282	0.000854705	1
18	320	476	5.7751	5.82761	0.00109176	1
18	321	39166	9.63997	9.70248	0.00396164	1
18	322	476	2.61496	2.8611	0.00855774	1
18	323	2477	3.90654	3.78114	0.00284851	1
18	324	3341	0.0476144	0.0441018	0.000413182	1
18	325	3297	0.802818	0.849785	0.00354583	1
18	326	260	1.76729	1.73977	0.00453916	1
18	327	19761	2.72552	2.58203	0.00610165	1
18	328	868	3.35124	3.3692	0.000808721	1
18	329	457	3.85012	3.88596	0.00347382	1
18	330	253	2.50947	2.49035	0.00621324	1
18	331	1759	5.23707	5.01558	0.00436156	1
18	332	655	0.0696571	0.0654062	0.000505593	1
18	333	510	7.11779	7.19245	0.00547362	1
18	334	1418	0.225004	0.262272	0.00287507	1
18	335	644	2.79469e-05	2.13097e-05	1.39696e-06	1
18	336	260	1.04146	1.04465	0.00506966	1
18	337	1528	2.47042	2.49961	0.00376621	1
18	338	1673	0.830431	0.782572	0.00271733	1
18	339	35417	10.9013	10.9674	0.0035853	1
18	340	6172	1.20019	1.39967	0.0111345	1
18	341	7817	7.9135	8.00432	0.00531486	1
18	342	3297	2.03313	2.19261	0.0140086	1
18	343	260	2.50766	2.52595	0.00165101	1
18	344	6112	8.0759	8.14858	0.00612611	1
18	345	327	0.802313	0.834538	0.00138075	1
18	346	10677	6.93916	6.98525	0.00353201	1
18	347	11900	0.297334	0.274264	0.00323376	1
18	348	7790	1.35212	1.30159	0.00465933	1
18	349	3297	0.555008	0.524291	0.0033541	1
18	350	600	6.12606	6.07109	0.0026622	1
18	351	1753	0.0645504	0.0599684	0.00114035	1
18	352	260	0.188801	0.17959	0.000629917	1
18	353	1528	4.00655	4.05899	0.00177728	1
18	354	327	1.35823	1.3731	0.00440258	1
18	355	476	1.59354	1.6258	0.00238014	1
18	356	1953	3.38315	3.30122	0.00363974	1
18	357	253	1.49625	1.49777	0.00207408	1
18	358	21760	5.92706	5.8381	0.00340669	1
18	359	1109	3.7255	3.61263	0.00456955	1
18	360	655	3.38323	3.48592	0.00466079	1
18	361	476	0.87989	0.924976	0.00283785	1
18	362	3297	2.99385	3.06611	0.00286144	1
18	363	2161	8.331	8.44933	0.00360313	1
18	364	670	0.0560344	0.0545682	0.000190659	1
18	365	2045	6.07764	6.02962	0.00865457	1
18	366	738	3.35557	3.33334	0.00558879	1
18	367	260	0.664236	0.657571	0.00235831	1
18	368	19975	0.439035	0.424808	0.00223663	1
18	369	1673	1.58124	1.59242	0.00340671	1
18	370	3717	1.07872	1.22623	0.00766099	1
18	371	3717	5.32296	5.30759	0.002516	1
18	372	446	8.4707	8.70574	0.00601656	1
18	373	446	3.38157	3.43243	0.00307762	1
18	374	16829	12.4035	12.1971	0.0053177	1
18	375	13171	8.31272	8.36413	0.00537501	1
18	376	446	4.30604	4.24432	0.00301062	1
18	377	446	0.343586	0.346251	0.00221798	1
18	378	3717	2.89722	3.10791	0.00277741	1
18	379	3717	4.35903	4.56804	0.00365646	1
18	380	1032	5.39821	5.42589	0.00367268	1
18	381	599	3.28365	3.24695	0.00572075	1
18	382	282	0.00616771	0.00598246	4.01832e-05	1
18	383	624	2.39435	2.47974	0.00173159	1
18	384	13246	5.09418	5.15498	0.00318886	0
18	385	3297	4.06942	4.24405	0.00300336	1
18	386	1963	1.72877	1.56089	0.00656283	0
18	387	45212	0.0323866	0.0288969	0.000773588	1
18	388	4940	4.92787	4.96011	0.00486248	1
18	389	260	2.42489	2.58646	0.00620531	1
18	390	4956	2.86869	2.85365	0.00575649	1
18	391	335	4.74514	4.6721	0.00143473	1
18	392	4462	10.462	10.4624	0.00270848	1
18	393	14405	0.264689	0.219828	0.00671445	1
18	394	13894	6.14986	6.23911	0.0066087	1
18	395	284	2.68935	2.57496	0.00431139	1
18	396	981	6.10943	6.0508	0.00384964	1
18	397	480	2.54704	2.649	0.00220894	1
18	398	4969	7.98025	8.11664	0.0042867	1
18	399	7285	12.6289	12.5139	0.00474605	1
18	400	2867	3.78926	4.15317	0.012223	0
18	401	7172	0.721144	0.68439	0.00723292	1
18	402	14257	1.54602	1.56852	0.00827921	1
18	403	365	4.28181	4.25155	0.0015822	1
18	404	216	1.69158	1.76929	0.00390543	1
18	405	34	1.08924	0.986205	0.00404166	1
18	406	32	0.736706	0.685787	0.00342411	1
18	407	33	0.884276	0.881976	0.00193089	0
18	408	35	2.09816	2.13508	0.000288876	1
18	409	2481	0.829403	0.832344	0.00171089	1
18	410	1673	2.30619	2.28606	0.00223897	1
18	411	1963	3.29865	3.27988	0.00376908	1
18	412	45212	0.116503	0.0802318	0.00744536	1
18	413	4940	3.17848	3.27058	0.00226427	1
18	414	260	0.682011	0.676979	0.00134993	1
18	415	4320	4.09136	4.18224	0.00419598	1
18	416	335	0.409363	0.40333	0.00129176	1
18	417	378	3.76982	3.83366	0.00368213	1
18	418	4104	5.13544	4.99004	0.00343836	1
18	419	11890	0.120053	0.124467	0.000829109	1
18	420	418	5.69898	5.74823	0.00642873	1
18	421	260	1.24913	1.22457	0.005204	0
18	422	34707	12.062	12.0796	0.00408999	1
18	423	3644	0.933071	0.974405	0.0066132	1
18	424	335	2.19905	2.12237	0.00397556	1
18	425	216	2.71704	2.62674	0.0029561	0
18	426	33	1.24884	1.25205	0.00137257	1
18	427	35	2.60482	2.61502	0.00078065	1
18	428	4745	3.05377	3.10864	0.00229626	0
18	429	216	0.67662	0.693076	0.00128815	1
18	430	34	0.0254401	0.0222524	0.000289832	1
18	431	32	0.000654561	0.000582738	5.61862e-06	1
18	432	33	0.0160178	0.0134293	0.000237608	1
18	433	34	2.71723	2.81139	0.000930661	1
18	434	3297	1.49723	1.5597	0.00363502	1
18	435	288	5.62798	5.67248	0.00223998	1
18	436	253	1.92036	2.08552	0.00895813	1
18	437	2004	4.42773	4.47856	0.00544355	1
18	438	13347	4.75177	4.64753	0.0067631	1
18	439	5183	7.28721	6.9	0.00866928	1
18	440	418	0.297717	0.303549	0.000512802	1
18	441	216	0.207785	0.222763	0.00207406	1
18	442	33	1.23829	1.24596	0.00118629	1
18	443	37	2.47498	2.47944	0.000744579	1
18	444	3394	11.9514	11.712	0.00407234	1
18	445	28	4.26263	4.24134	0.00167735	1
18	446	48	0.836132	0.73057	0.00568524	1
18	447	216	0.0529054	0.0502502	0.000794023	1
18	448	32	1.29286	1.42456	0.00346858	1
18	449	32	0.126609	0.123363	0.000172764	1
18	450	32	0.0162938	0.0154206	6.36239e-05	1
18	451	1673	0.989452	1.01117	0.00463573	1
18	452	476	5.38863	5.42328	0.00545175	1
18	453	39653	9.9897	9.97902	0.00495701	1
18	454	1206	4.75633	4.73311	0.00768141	1
18	455	476	1.55869	1.52797	0.00251769	1
18	456	436	0.905212	0.977618	0.00375316	1
18	457	3249	3.68197	3.56654	0.00294013	1
18	458	281	0.859567	0.906124	0.00196412	1
18	459	260	0.567929	0.550512	0.00176424	1
18	460	932	5.60545	5.52823	0.0065372	1
18	461	1398	1.54427	1.39135	0.00851395	1
18	462	282	1.93309	1.79537	0.00416717	1
18	463	260	1.10482	1.18118	0.00675683	1
18	464	1528	6.11173	6.03864	0.00227699	1
18	465	637	0.970362	0.954473	0.00244734	1
18	466	99	0.119009	0.12317	0.000606092	1
18	467	216	1.75619	1.65159	0.0041399	1
18	468	35	2.34282	2.35752	0.000644294	1
18	469	4645	8.14501	8.05299	0.00196483	1
18	470	216	0.273345	0.235538	0.00368154	1
18	471	34	0.0411074	0.0357119	0.000474802	1
18	472	32	0.00265079	0.00242033	1.79702e-05	1
18	473	33	0.0202456	0.0190132	4.22261e-05	1
18	474	34	0.538379	0.55303	0.00122976	1
18	475	3459	9.01049	8.88383	0.00969994	0
18	476	3394	7.75149	7.53242	0.00286666	1
18	477	29	4.24669	4.27941	0.0096356	1
18	478	48	0.183141	0.172648	0.0026948	1
18	479	578	4.37018	4.27819	0.00396243	1
18	480	1138	3.49278	3.48807	0.00734529	1
18	481	418	3.15364	3.19258	0.00410087	1
18	482	1315	4.37894	4.33034	0.0038948	1
18	483	2863	0.829449	0.814021	0.00344449	1
18	484	4206	1.34613	1.25458	0.00420347	1
18	485	637	1.41879	1.48156	0.00471857	1
18	486	99	0.106893	0.110616	0.00066304	1
18	487	19803	3.65519	3.53287	0.00450751	0
18	488	16331	0.0110716	0.0099591	0.000128384	1
18	489	11273	0.0420273	0.0450685	0.000201832	1
18	490	1673	0.379566	0.368944	0.00104209	1
18	491	1963	2.99231	2.98748	0.00338801	1
18	492	45212	0.0822531	0.0676929	0.00192611	1
18	493	8753	7.07553	7.0984	0.00280969	1
18	494	253	1.842	1.81369	0.00135031	1
18	495	2851	3.54423	3.69467	0.00337525	1
18	496	282	1.27041	1.24984	0.0073293	1
18	497	476	1.21874	1.1971	0.00133572	1
18	498	39653	1.05807	0.999492	0.00340426	1
18	499	1206	0.116546	0.128466	0.00132444	1
18	500	476	0.223283	0.213327	0.000887287	1
18	501	3297	4.48178	4.37808	0.00481208	0
18	502	281	3.84751	3.94539	0.00390136	1
18	503	3433	3.74277	3.896	0.00208255	1
18	504	282	0.00837356	0.00896745	9.83213e-05	1
18	505	253	1.1338	1.15075	0.00252636	1
18	506	3341	6.7014	6.60176	0.00327321	1
18	507	3133	4.99727	5.19959	0.00769989	1
18	508	3394	11.9506	11.8787	0.00782941	1
18	509	29	0.389133	0.386645	0.00450522	1
18	510	48	0.00279919	0.00253552	2.96014e-05	1
19	256	28242	5.72771	5.75575	0.00339157	1
19	257	697	2.24824	2.3628	0.0052121	1
19	258	36020	7.11525	6.91868	0.00559965	1
19	259	254	4.58939	4.38722	0.00505184	1
19	260	1841	0.113305	0.0990547	0.00133977	1
19	261	2385	3.03827	3.23059	0.00649425	1
19	262	3717	2.84938	2.94477	0.00582611	1
19	263	1065	4.8658	4.88515	0.00291871	1
19	264	7089	6.52579	6.43785	0.0101027	0
19	265	442	5.10093	4.99309	0.007515	0
19	266	277	4.127	3.98589	0.00511163	1
19	267	2347	5.79718	5.95281	0.00915173	1
19	268	1841	0.0638068	0.0620648	0.000436613	1
19	269	2385	2.70959	2.711	0.00410246	1
19	270	3297	2.54552	2.51926	0.00135062	1
19	271	3969	0.61921	0.550287	0.00499476	1
19	272	18325	0.0216424	0.0184595	0.000378587	1
19	273	781	0.00199464	0.00139518	0.000113859	1
19	274	3717	0.0513353	0.0573233	0.000672857	1
19	275	26521	11.1594	11.2239	0.00223124	1
19	276	2676	8.53564	8.58957	0.00470367	1
19	277	1841	0.95009	1.00159	0.0058827	1
19	278	2385	2.2966	2.42869	0.00540167	1
19	279	3717	0.718533	0.79711	0.00387491	1
19	280	428	5.15166	5.35127	0.00457395	1
19	281	8119	4.44531	4.26626	0.00544389	1
19	282	718	5.71585	5.52597	0.0075181	1
19	283	387	1.64212	2.42575	0.087721	1
19	284	13627	0.0408746	0.0663536	0.00797283	1
19	285	1841	0.201939	0.20394	0.00184275	1
19	286	2385	1.92598	1.9219	0.00644356	1
19	287	3297	1.74588	1.80029	0.00214965	1
19	288	2262	5.57013	6.00219	0.00291201	1
19	289	3297	1.70815	2.03749	0.0135745	1
19	290	6256	4.22606	4.49805	0.00447931	1
19	291	3297	1.31145	1.53125	0.00877648	1
19	292	6907	1.48458	1.42322	0.00388269	1
19	293	3297	1.32107	1.49709	0.0082543	1
19	294	17229	3.46115	3.47139	0.00467788	1
19	295	3717	0.567128	0.503812	0.00847594	1
19	296	32163	11.4267	11.3205	0.00304371	1
19	297	842	0.224264	0.233748	0.00175046	1
19	298	9309	11.0074	10.9964	0.00435362	1
19	299	429	0.221325	0.205879	0.00166677	1
19	300	7285	8.46254	8.28797	0.00386849	1
19	301	2867	0.0655906	0.0619293	0.000356991	1
19	302	7172	0.0451388	0.0460084	0.000678472	1
19	303	637	8.82306	8.91329	0.00164105	1
19	304	99	0.677185	0.729975	0.00414362	1
19	305	38778	7.87527	8.17673	0.00663757	1
19	306	4658	0.23077	0.147622	0.0293676	1
19	307	1673	1.67723	1.68084	0.00244324	1
19	308	3717	1.62572	1.70841	0.00288754	1
19	309	3717	3.45934	3.45864	0.00751997	1
19	310	446	0.857564	0.825677	0.00334091	1
19	311	446	0.137104	0.155032	0.00188227	1
19	312	678	7.3817	7.36686	0.00337385	1
19	313	12019	0.603639	0.843768	0.0307631	1
19	314	446	0.980285	0.991294	0.00185998	1
19	315	446	0.0201814	0.0188371	0.00016249	1
19	316	3717	0.158674	0.204273	0.00599347	1
19	317	3717	0.610958	0.588005	0.00325225	1
19	318	3717	10.5291	10.4317	0.00762981	1
19	319	446	1.05912	1.09392	0.00711365	1
19	320	446	0.190245	0.220791	0.00435099	1
19	321	14546	10.158	10.27	0.00473314	1
19	322	5705	2.15555	2.38443	0.00526202	1
19	323	446	0.115283	0.145352	0.00444201	1
19	324	446	0.032371	0.0371254	0.000560512	1
19	325	3717	0.129736	0.124675	0.000366793	1
19	326	3717	0.189417	0.176669	0.000877196	1
19	327	3717	5.05676	4.67805	0.003658	1
19	328	446	0.40484	0.406189	0.00263449	1
19	329	446	0.04793	0.0452892	0.00123512	1
19	330	24600	5.26581	5.28143	0.00506387	1
19	331	1463	2.92217	3.06328	0.00469578	1
19	332	446	0.124498	0.114853	0.00108086	1
19	333	446	0.0175122	0.0172898	6.50126e-05	1
19	334	3717	0.116356	0.116868	0.000195661	1
19	335	3717	0.0744197	0.0648773	0.0010295	1
19	336	3717	4.1595	4.24911	0.00589409	1
19	337	3717	4.99491	5.03267	0.00410395	1
19	338	446	0.615382	0.639361	0.00355818	1
19	339	339	10.3449	10.2893	0.00157772	1
19	340	313	10.9387	10.8594	0.00891135	1
19	341	3394	7.28113	7.56341	0.00989431	1
19	342	29	9.70246	9.78161	0.00293276	1
19	343	48	8.08341	8.16756	0.00444578	1
19	344	1128	12.2097	12.3086	0.00383109	1
19	345	11763	12.8212	12.8446	0.004293	1
19	346	974	3.71416	3.28684	0.00957389	1
19	347	446	2.36366	2.37914	0.00366593	1
19	348	3717	3.78397	3.84282	0.00209196	1
19	349	3717	0.32659	0.31954	0.00170813	1
19	350	378	4.63636	4.74982	0.00168336	1
19	351	339	5.09832	5.02082	0.00429613	1
19	352	313	0.0380012	0.0375238	0.000215871	1
19	353	3394	1.55747	1.53583	0.00292004	1
19	354	29	0.235828	0.229735	0.00161739	1
19	355	48	0.00836096	0.0082089	6.11848e-05	1
19	356	1128	0.224361	0.192971	0.0031416	1
19	357	11763	0.664996	0.679829	0.00460969	1
19	358	4452	3.4548	3.44635	0.000169551	1
19	359	365	3.61806	3.63988	0.00334234	1
19	360	216	1.96152	2.05056	0.00670862	1
19	361	29836	14.8879	14.5353	0.00137611	1
19	362	228	0.931771	0.954602	0.00355686	1
19	363	176	2.22873	2.32095	0.00819471	1
19	364	229	1.01051	1.08275	0.00520096	1
19	365	112	5.23642	5.1287	0.00186141	1
19	366	46157	6.24743	6.49575	0.00584352	1
19	367	19805	6.69104	6.7882	0.00446615	1
19	368	116	2.24513	2.49994	0.0372963	0
19	369	179	2.13297	2.39317	0.0265437	1
19	370	227	5.91003	5.26634	0.0288249	0
19	371	116	0.0442736	0.0400079	0.00203148	1
19	372	3297	4.75274	4.7489	0.00375077	1
19	373	339	4.21715	4.16988	0.00631803	1
19	374	313	0.169462	0.219018	0.00778764	1
19	375	3394	1.82573	2.05662	0.00924938	1
19	376	29	0.04121	0.0403511	0.000239817	1
19	377	48	0.0268036	0.0285811	0.000243287	1
19	378	310	9.13557	9.04885	0.00526954	1
19	379	706	6.13237	6.20092	0.00607971	1
19	380	5896	11.5839	11.6728	0.00423147	1
19	381	24184	6.41541	6.29736	0.00572544	1
19	382	2481	1.05332	1.17969	0.00830706	1
19	383	592	2.31126	2.3297	0.00397949	1
19	384	253	1.59387	1.53663	0.00296716	1
19	385	6455	6.49964	6.36171	0.00335063	1
19	386	282	0.0177116	0.0192428	0.000159002	1
19	387	21836	9.07447	9.17592	0.00420613	1
19	388	94	1.76449	1.9711	0.01283	1
19	389	3779	1.57328	1.58796	0.01158	1
19	390	11763	0.855035	0.815939	0.00486813	1
19	391	4452	0.0317593	0.0344914	0.000141204	1
19	392	2837	3.13982	3.04433	0.00443432	1
19	393	327	1.96646	1.99147	0.00124393	1
19	394	260	0.514784	0.618954	0.0111622	1
19	395	14811	4.78208	4.75368	0.00280642	1
19	396	4931	2.91446	2.74039	0.00403002	1
19	397	10400	0.0403376	0.0414489	0.000296768	1
19	398	365	2.55021	2.45782	0.00401148	1
19	399	339	1.33559	1.29437	0.00355438	1
19	400	58	0.0878308	0.0826653	0.000759948	1
19	401	62	0.165611	0.129759	0.00499919	1
19	402	2481	0.0938838	0.0916404	0.000191268	1
19	403	981	0.674192	0.609446	0.00460608	1
19	404	2260	0.878377	0.807873	0.00332516	0
19	405	2287	0.00524902	0.00436266	0.000103211	1
19	406	339	4.86181	4.84771	0.00536481	1
19	407	30	1.2309	1.23356	0.00158176	1
19	408	24084	5.50975	5.55965	0.00224863	1
19	409	5492	3.02976	3.0165	0.00540515	1
19	410	288	0.631214	0.54211	0.00530411	1
19	411	325	0.826541	0.945208	0.00766571	1
19	412	26691	16.8027	16.9722	0.00395299	1
19	413	282	0.049671	0.0484098	0.00018221	1
19	414	260	0.499082	0.492421	0.00222654	1
19	415	18393	11.0054	11.0301	0.00806292	1
19	416	42303	9.09049	9.26251	0.00169407	1
19	417	15037	3.92473	3.95319	0.00670232	1
19	418	1128	1.38796	1.38463	0.005948	1
19	419	3297	7.18699	7.33592	0.000364164	1
19	420	502	1.16639	1.264	0.003568	1
19	421	592	0.361829	0.338603	0.00167575	1
19	422	28137	4.00059	4.20825	0.00433735	1
19	423	8539	1.86998e-05	1.22048e-05	1.79761e-06	1
19	424	1092	6.56462	6.56672	0.00591323	1
19	425	3901	5.89785	5.96829	0.00369647	1
19	426	2585	1.52182	1.5611	0.00542306	1
19	427	1673	4.933	5.05847	0.00287085	1
19	428	5148	6.26959	6.14839	0.00289018	1
19	429	7761	2.35532	2.32894	0.00375272	1
19	430	4891	5.42124	5.47567	0.00129338	1
19	431	6864	12.4434	12.3162	0.00205897	0
19	432	327	1.50215	1.61005	0.00302345	1
19	433	260	0.517411	0.481752	0.00383571	1
19	434	12977	11.1032	11.1484	0.00359203	1
19	435	282	0.177815	0.170281	0.000442702	1
19	436	260	0.353696	0.42292	0.00941267	1
19	437	3756	4.18055	4.01266	0.00363293	1
19	438	22060	4.56054	4.59354	0.0014388	1
19	439	15037	1.2316	1.17684	0.00296934	1
19	440	11564	1.13922	0.852892	0.0442863	1
19	441	281	1.67234	1.63349	0.00694272	1
19	442	216	0.235025	0.242097	0.00126421	1
19	443	33	0.0218945	0.0182766	0.000411729	1
19	444	41	0.00872553	0.00722453	0.000152735	1
19	445	34	0.445272	0.340396	0.014437	1
19	446	35	0.579567	0.607343	0.0022405	1
19	447	1673	1.4192	1.4357	0.00243034	1
19	448	1069	2.56827	2.47852	0.00477349	1
19	449	592	0.417185	0.418921	0.00147176	1
19	450	2148	8.25835	8.23146	0.00337265	1
19	451	1005	0.370337	0.32888	0.00316765	1
19	452	281	1.76792	1.89508	0.00400913	0
19	453	216	0.632584	0.649066	0.00106232	1
19	454	33	0.0555383	0.055484	1.4603e-05	1
19	455	41	0.00326171	0.00327404	3.52561e-06	1
19	456	35	1.29303	1.28115	0.000558997	1
19	457	36	2.26299	2.28798	0.000958476	1
19	458	816	8.49941	8.48686	0.00241427	1
19	459	216	0.307347	0.27086	0.00352456	1
19	460	35	1.42004	1.40456	0.000272398	1
19	461	39	3.04632	3.10375	0.000748119	1
19	462	351	3.48331	3.42057	0.00227235	1
19	463	8209	3.8038	4.0261	0.00752013	1
19	464	288	2.1919	2.11977	0.00133291	1
19	465	480	1.91559	1.96822	0.00369264	1
19	466	38883	4.09325	3.85105	0.00545951	1
19	467	284	1.52631	1.59386	0.00371054	1
19	468	12433	6.45411	6.56716	0.00399362	1
19	469	284	3.23169	2.93222	0.0102255	1
19	470	253	3.26894	3.29363	0.00263842	1
19	471	24026	5.25311	5.19693	0.00516254	1
19	472	2076	5.09282	5.07215	0.00667377	1
19	473	20801	0.397246	0.406236	0.00089654	1
19	474	281	3.66372	3.64909	0.0059568	1
19	475	260	1.89147	1.97145	0.00198488	1
19	476	27891	12.6039	12.8261	0.00334589	1
19	477	18219	0.297225	0.291949	0.00126945	1
19	478	14330	10.5096	10.5285	0.00927837	1
19	479	3997	3.60371	3.78924	0.0176268	1
19	480	1673	1.18365	1.35099	0.00838207	1
19	481	43804	8.28622	8.27431	0.00415754	1
19	482	502	1.29975	1.31441	0.00137006	1
19	483	4944	5.93054	5.95152	0.00113427	1
19	484	253	2.04749	1.96885	0.00431678	1
19	485	4835	5.70475	5.81881	0.00278473	0
19	486	1791	0.162352	0.176143	0.00124001	1
19	487	281	0.217556	0.225256	0.000889137	1
19	488	260	0.399129	0.437842	0.00449014	1
19	489	5665	2.66165	2.58961	0.00460548	1
19	490	334	0.598929	0.58293	0.000808715	1
19	491	3335	0.228646	0.124318	0.0337839	1
19	492	3394	11.5575	11.7408	0.00273477	1
19	493	29	0.0243299	0.0201923	0.000587141	1
19	494	48	0.00571753	0.00520953	7.51128e-05	1
19	495	4931	5.78151	5.59653	0.00307869	1
19	496	2287	1.56057	1.4819	0.0056866	1
19	497	1673	1.28006	1.28235	0.0029713	1
19	498	3717	1.60054	1.67578	0.00217992	1
19	499	6372	8.36372	8.31887	0.00598871	1
19	500	260	1.6768	1.82453	0.00472045	0
19	501	6280	10.032	10.0036	0.00583612	1
19	502	15517	9.85576	9.90355	0.00411741	1
19	503	438	0.0218004	0.0228992	0.000220322	1
19	504	3297	1.85134	1.98141	0.00498386	1
19	505	1062	2.82884	2.82352	0.00190388	1
19	506	7117	4.98275	5.02533	0.00283794	1
19	507	592	0.824019	0.838079	0.00166723	1
19	508	2500	4.62116	4.66952	0.00452096	1
19	509	24489	6.63305	6.58473	0.00492348	1
19	510	411	1.26998	1.33523	0.00473712	1
20	256	411	2.89688	2.84902	0.00559867	1
20	257	260	0.874935	0.956102	0.00654481	1
20	258	5185	10.9547	10.8328	0.0119861	1
20	259	3113	7.21919	7.06333	0.0032562	1
20	260	14309	3.38239	3.33968	0.00454463	1
20	261	6548	4.23926	4.11578	0.00658256	1
20	262	4677	0.180602	0.184789	0.00089987	1
20	263	284	0.69338	0.71305	0.00341423	1
20	264	253	3.47594	3.62916	0.00472461	0
20	265	6771	1.33566	1.31123	0.00364366	1
20	266	1486	6.51673	6.74233	0.00794476	1
20	267	4931	1.92059	1.97504	0.0024287	1
20	268	14309	2.10129	2.04828	0.00275835	1
20	269	22449	2.95051	2.82711	0.00502182	1
20	270	288	0.177315	0.155043	0.00174994	1
20	271	2125	2.95728	2.81055	0.00669983	0
20	272	253	1.5092	1.45973	0.00124941	1
20	273	14954	3.36162	3.30529	0.0068956	1
20	274	282	0.912657	1.01224	0.00821693	1
20	275	3575	5.02825	5.18292	0.00629541	1
